,,,,,,,,Weight,0.1,0.3
21.10308607,0.95434227,0.612825707,0.882983628,0.551230808,0.647709082,,,,,
25.65386926,0.407156302,0.15478499,0.593173841,0.036184129,0.263302901,,,,,
28.05181539,0.542418898,0.666182459,0.631667156,0.108460014,0.532006853,,,,,
22.4410243,0.484189497,0.694401803,0.167263829,0.623122922,0.482392643,,,,,
24.03461581,0.011942953,0.693707063,0.145910826,0.511151926,0.68464901,,,,,
25.22888742,0.326981009,0.304507441,0.548692208,0.482456714,0.721863706,,,,,
27.52855465,0.560839965,0.401606765,0.28726154,0.65850767,0.444307751,,,,,
23.08714517,0.419330017,0.936364772,0.840523309,0.464318008,0.977030731,,,,,
24.17911841,0.693979848,0.895533657,0.295286602,0.855386534,0.726816682,,,,,
20.64422963,0.889930357,0.740427997,0.823759472,0.984771838,0.168953778,,,,,
22.43642004,0.996149784,0.700772529,0.746817045,0.284133698,0.05054836,,,,,
24.0099503,0.052977789,0.116366709,0.053378443,0.189192356,0.09845387,,,,,
28.25483312,0.445024429,0.318733609,0.398364262,0.65697193,0.039001197,,,,,
20.03389261,0.92859961,0.050804373,0.061964454,0.036124177,0.21359016,,,,,
27.5162288,0.939648766,0.397159181,0.30713996,0.005865326,0.200374446,,,,,
23.64420634,0.541409663,0.598504261,0.246142099,0.301678879,0.51225854,,,,,
23.8025845,0.823469191,0.534759751,0.565168501,0.422133716,0.009735667,,,,,
29.42514005,0.34473985,0.192436548,0.92084901,0.938802699,0.364415178,,,,,
20.38918314,0.55582509,0.926219031,0.032128247,0.506658331,0.193631176,,,,,
20.91648978,0.376092236,0.051511288,0.732622874,0.470860659,0.851116934,,,,,
29.30477998,0.484723749,0.691436808,0.571695747,0.893798432,0.795484401,,,,,
29.27349625,0.463415838,0.123749048,0.335570852,0.304236173,0.45050495,,,,,
28.72336472,0.730144108,0.631086859,0.883448636,0.001832896,0.602476632,,,,,
23.79795289,0.787498159,0.299366187,0.05324692,0.331288355,0.380171623,,,,,
25.42275054,0.786129231,0.783235562,0.118234623,0.057775314,0.026831095,,,,,
27.4256281,0.67604998,0.924128145,0.374949662,0.571342212,0.932594696,,,,,
21.72948056,0.225607837,0.279757586,0.35159422,0.772581395,0.967561986,,,,,
26.59835781,0.453996724,0.80691045,0.300437172,0.89603947,0.251325467,,,,,
27.0152487,0.444174987,0.980320387,0.996359038,0.408384348,0.776608929,,,,,
20.38933937,0.348015546,0.943413983,0.522974429,0.028484874,0.238308826,,,,,
20.15230141,0.058415107,0.015218118,0.238067324,0.941057671,0.763638912,,,,,
26.45624494,0.029793862,0.133290088,0.012175684,0.707553212,0.537427463,,,,,
22.8146376,0.069329758,0.291766703,0.502984469,0.986258319,0.787651631,,,,,
29.2446809,0.108913585,0.311328095,0.681836027,0.266426356,0.970938571,,,,,
23.92174403,0.714314673,0.687739969,0.585321074,0.274788984,0.226226469,,,,,
24.31033877,0.000606514,0.50830785,0.541213541,0.77385677,0.074606194,,,,,
27.58880585,0.192227401,0.347128336,0.951117075,0.232403871,0.158792764,,,,,
24.27988929,0.762795611,0.888248578,0.446055633,0.206818267,0.177086351,,,,,
21.25943319,0.68799978,0.48560153,0.81944965,0.325412015,0.39674894,,,,,
23.13332147,0.818216297,0.365840635,0.88044124,0.15280348,0.148305405,,,,,
25.21782592,0.062386927,0.079134387,0.586707918,0.361262904,0.830312492,,,,,
23.3777869,0.941834405,0.95980885,0.680893556,0.905835798,0.905010163,,,,,
28.41819643,0.180304614,0.598066813,0.170112867,0.615779786,0.341038228,,,,,
24.12760592,0.346669592,0.640285116,0.531440835,0.564875986,0.004488538,,,,,
27.47776788,0.608865435,0.970128193,0.281757529,0.397500129,0.069243743,,,,,
21.70478929,0.633336646,0.959854115,0.652021972,0.526560511,0.529263581,,,,,
25.79354472,0.576913524,0.082948045,0.24982942,0.65822502,0.062118168,,,,,
29.71579944,0.418753384,0.273010114,0.986360775,0.791116053,0.186774694,,,,,
21.74239985,0.440737553,0.037536648,0.024599644,0.154914663,0.470129807,,,,,
22.26294773,0.004046486,0.147617809,0.704126673,0.465386113,0.511704779,,,,,
30.50336193,0.322976391,0.841420539,0.184136415,0.968011555,0.042225473,,,,,
26.87383392,0.304773878,0.101543579,0.594283486,0.388331093,0.566732364,,,,,
25.03462962,0.072743742,0.452442911,0.58336447,0.988786541,0.283714137,,,,,
19.93973903,0.461758677,0.888421601,0.329383567,0.686276172,0.799914572,,,,,
24.79234125,0.754737316,0.978213009,0.09595664,0.866294301,0.367069318,,,,,
23.29954235,0.171127809,0.280903342,0.524939802,0.371455107,0.416016747,,,,,
23.82765365,0.023396645,0.538653905,0.440271534,0.084895997,0.054807583,,,,,
28.28754239,0.415143156,0.091158151,0.651216362,0.641365453,0.710556712,,,,,
23.26599009,0.768765031,0.622141208,0.803021737,0.371291928,0.59845155,,,,,
23.13223045,0.097475057,0.53208259,0.071729953,0.398107512,0.406729952,,,,,
26.1585863,0.362665026,0.516948366,0.883898057,0.680441748,0.200234415,,,,,
19.90429286,0.688999929,0.25421433,0.146350483,0.084498114,0.64922515,,,,,
27.6506149,0.914222976,0.974844133,0.794679997,0.898327113,0.663393164,,,,,
29.61868409,0.069812636,0.346250522,0.270969982,0.913202508,0.896008451,,,,,
22.38699818,0.773764616,0.508870237,0.896474473,0.062723916,0.374327905,,,,,
21.56685656,0.578273038,0.634739922,0.786791782,0.969719934,0.25496727,,,,,
22.35186926,0.956259356,0.572918097,0.519038688,0.837936367,0.537211741,,,,,
28.98667542,0.925905317,0.623018866,0.414068372,0.777818085,0.370667493,,,,,
21.88887041,0.175412459,0.255161674,0.713274511,0.594945065,0.884263433,,,,,
25.45981404,0.229680107,0.864503124,0.587667005,0.700579437,0.669346124,,,,,
26.9328316,0.835592864,0.859114572,0.878736878,0.134239213,0.992476255,,,,,
26.50187657,0.531755342,0.033601136,0.962076252,0.781867442,0.9993671,,,,,
23.98283597,0.70638032,0.132312021,0.879829659,0.546256008,0.080215944,,,,,
20.44270522,0.95658916,0.368103888,0.556609659,0.387561261,0.606262996,,,,,
27.32045208,0.610991318,0.020365946,9.08E-05,0.173504058,0.164339824,,,,,
21.49198215,0.848252259,0.54287785,0.155826616,0.860050714,0.738070655,,,,,
23.43889037,0.78947928,0.327646382,0.447869907,0.031341092,0.425840957,,,,,
25.20344511,0.899518366,0.13237352,0.885190146,0.411290426,0.269817739,,,,,
29.17293303,0.340924428,0.06665325,0.737947303,0.381866027,0.880915589,,,,,
27.06373137,0.453501722,0.60663426,0.836640595,0.400599423,0.753564109,,,,,
26.03220361,0.821175084,0.925423949,0.831072776,0.61717058,0.521697021,,,,,
23.67700286,0.613727762,0.112912757,0.245688808,0.281549901,0.698736265,,,,,
27.91581631,0.294543715,0.345917497,0.297237579,0.458913673,0.088202873,,,,,
23.24773929,0.908619878,0.774326647,0.04182741,0.690048057,0.087009487,,,,,
25.06705371,0.47562662,0.208051914,0.578762658,0.889869433,0.064103113,,,,,
21.48075151,0.901719579,0.808503602,0.778861031,0.105410871,0.629525407,,,,,
25.9186526,0.322860767,0.808134867,0.4872567,0.703541558,0.31558994,,,,,
23.63734634,0.738018455,0.00046351,0.08943856,0.346652843,0.956395694,,,,,
23.71109766,0.671425591,0.285810845,0.79192536,0.48124951,0.316252963,,,,,
27.70900737,0.010580503,0.545933435,0.18363601,0.615332347,0.301086923,,,,,
26.84012631,0.852545495,0.265484892,0.023884068,0.214341226,0.403651639,,,,,
28.159728,0.823406689,0.640307979,0.811983326,0.527615857,0.544532887,,,,,
24.51888249,0.360306348,0.119382624,0.376426993,0.11688301,0.857171291,,,,,
27.56363203,0.332897485,0.222293592,0.606888044,0.214296131,0.279836216,,,,,
20.43933891,0.995201619,0.039818627,0.840289833,0.237636886,0.105472737,,,,,
21.23658006,0.216361319,0.96905388,0.966380416,0.300369796,0.872757434,,,,,
28.16768655,0.411095215,0.983474775,0.257024056,0.962477473,0.484041536,,,,,
19.68016187,0.485128038,0.512360906,0.028116084,0.228465815,0.222409211,,,,,
28.42188664,0.195880927,0.710444109,0.430916936,0.439264549,0.199074924,,,,,
21.96309117,0.619416829,0.211594315,0.61344798,0.661910067,0.232861559,,,,,
23.8321846,0.041853835,0.298825891,0.258835588,0.431439347,0.144837003,,,,,
20.30973356,0.527336064,0.854413971,0.585307488,0.73686432,0.456465443,,,,,
22.17956326,0.525746591,0.060024055,0.97141494,0.681809482,0.122885949,,,,,
28.3877703,0.67739425,0.22262993,0.386326099,0.194400245,0.564464742,,,,,
26.89783846,0.795351088,0.444637806,0.992864967,0.516740139,0.708452354,,,,,
29.14005719,0.688927138,0.536924329,0.597897955,0.848982969,0.735689874,,,,,
28.59215408,0.34673658,0.066914689,0.722994411,0.951223038,0.873912302,,,,,
25.99782781,0.687717825,0.259738666,0.283804845,0.354615663,0.725113788,,,,,
24.84406378,0.320509756,0.220851676,0.219536434,0.352876468,0.875020563,,,,,
24.79936494,0.239764436,0.47839063,0.817801757,0.758880561,0.815553826,,,,,
22.55812023,0.957570535,0.214491736,0.540135693,0.660510384,0.532007899,,,,,
29.88132298,0.626325277,0.027973624,0.707478192,0.172496677,0.062871915,,,,,
28.74123023,0.004082914,0.714468196,0.526152032,0.435393621,0.047782245,,,,,
25.24810714,0.397243233,0.566871341,0.62844379,0.399473379,0.2556627,,,,,
20.65876558,0.012870286,0.932763419,0.852284091,0.790326877,0.612677952,,,,,
29.2011005,0.307296817,0.620772468,0.278151898,0.954037225,0.84406355,,,,,
29.72833053,0.773147005,0.581265602,0.683018679,0.129834111,0.586927687,,,,,
20.25795302,0.939442056,0.352668929,0.916244686,0.33010286,0.800462525,,,,,
23.07784794,0.356814905,0.925542053,0.831747618,0.137034645,0.990122458,,,,,
26.41853076,0.979619275,0.487110776,0.895367346,0.548840764,0.721506061,,,,,
26.59590466,0.440705064,0.365716291,0.580728862,0.04955995,0.099165293,,,,,
28.15734611,0.637647586,0.220273395,0.840386895,0.967800641,0.384268476,,,,,
22.0872531,0.744134498,0.291355507,0.450291394,0.046709885,0.053459179,,,,,
30.25573105,0.432429294,0.412727009,0.96939374,0.041873141,0.837076918,,,,,
25.73542048,0.556749966,0.187646504,0.817619436,0.931683888,0.473948865,,,,,
23.08058715,0.598788032,0.300539183,0.275930143,0.528072056,0.025970512,,,,,
27.46313987,0.930039191,0.825802046,0.612282368,0.58675206,0.568991825,,,,,
26.25137657,0.568856074,0.378856129,0.24549688,0.612824945,0.480618449,,,,,
25.63328483,0.197611998,0.714879352,0.271243802,0.769795953,0.616349807,,,,,
25.0582398,0.786556823,0.006892271,0.40609518,0.253713167,0.614207921,,,,,
26.35780528,0.594752554,0.456934061,0.119870098,0.909091408,0.454608434,,,,,
24.84671786,0.419098831,0.461721819,0.129388549,0.15738861,0.639224466,,,,,
29.35066275,0.962738982,0.907229733,0.824480985,0.073669281,0.646809992,,,,,
25.31006551,0.690871528,0.520981168,0.180683491,0.889895985,0.6891811,,,,,
20.68108508,0.614073197,0.047469183,0.869028842,0.752062631,0.672212403,,,,,
21.63982093,0.792804716,0.21899169,0.980501008,0.895421299,0.11617431,,,,,
27.99001409,0.598591157,0.584456806,0.120093425,0.593970724,0.067852302,,,,,
29.49333027,0.289088712,0.302090157,0.065484231,0.516299644,0.551689842,,,,,
25.62185143,0.872459773,0.424221646,0.251738173,0.399134968,0.47350005,,,,,
26.47887532,0.67561974,0.582071627,0.917768314,0.793446616,0.320145512,,,,,
24.74934115,0.141920998,0.993426739,0.498330564,0.125238869,0.14042869,,,,,
28.99250371,0.979007577,0.558302771,0.904951508,0.997236252,0.83614969,,,,,
28.82111904,0.125486473,0.064423379,0.096270108,0.453117241,0.316046986,,,,,
22.5827926,0.335729357,0.788783197,0.828478656,0.919828457,0.208247917,,,,,
24.25583924,0.341232116,0.741947457,0.735404541,0.564911623,0.125246473,,,,,
25.3564824,0.565281156,0.538022494,0.196190087,0.686026511,0.570886292,,,,,
23.14493582,0.159061831,0.973576978,0.67010077,0.775445859,0.62494432,,,,,
24.56192821,0.537048609,0.832366187,0.864814629,0.435855208,0.798726657,,,,,
24.70865487,0.482886288,0.12754297,0.630299482,0.224916995,0.264968189,,,,,
25.89580743,0.005072368,0.6408503,0.739293064,0.534990337,0.956046671,,,,,
20.36947646,0.409887053,0.270337932,0.790741981,0.29141907,0.499010729,,,,,
21.94068783,0.699597963,0.855513472,0.078968551,0.280828945,0.107316267,,,,,
21.88037954,0.572069386,0.478512073,0.868070058,0.134786263,0.767056265,,,,,
20.68265566,0.935010736,0.460422233,0.084808432,0.997197728,0.211018297,,,,,
20.61685713,0.114463115,0.7038958,0.919074193,0.115284353,0.022589928,,,,,
28.9400594,0.237324025,0.039847615,0.547562191,0.863043449,0.233729158,,,,,
28.55518529,0.549046717,0.417678395,0.541498566,0.581413578,0.886939255,,,,,
25.09868316,0.875825019,0.856236071,0.624385331,0.234844286,0.359218602,,,,,
21.10906445,0.286926862,0.217486315,0.814094613,0.105829084,0.633810814,,,,,
26.28405544,0.414919498,0.660777721,0.100395536,0.817119001,0.494131995,,,,,
25.48798061,0.884591553,0.757317653,0.190338494,0.125191032,0.934341078,,,,,
24.36135056,0.082804401,0.671503261,0.697547612,0.464749159,0.272194592,,,,,
21.50909353,0.651271741,0.989529565,0.655268929,0.224053436,0.782487329,,,,,
23.79534892,0.222377352,0.507749831,0.693707005,0.716082924,0.338417749,,,,,
19.24669699,0.433846875,0.676057047,0.413032207,0.036029602,0.773027066,,,,,
21.90878293,0.280673746,0.691738805,0.879758635,0.388993112,0.466252612,,,,,
21.73842048,0.16541068,0.161878384,0.267974043,0.089488742,0.310919523,,,,,
22.93425782,0.588022532,0.666055776,0.026774734,0.056807,0.393172375,,,,,
23.81902406,0.936553558,0.167216298,0.787612432,0.316258348,0.036923762,,,,,
23.08856902,0.01935125,0.247607731,0.678579538,0.565896578,0.607766649,,,,,
19.79277587,0.953534521,0.00675851,0.851589155,0.993306515,0.184097982,,,,,
29.22615832,0.383388885,0.773893057,0.570510283,0.057608898,0.069793419,,,,,
23.28135924,0.542737004,0.954247804,0.436222148,0.908437035,0.071570516,,,,,
20.90043581,0.884108478,0.983498732,0.921851606,0.264446567,0.150928513,,,,,
26.93389299,0.092639263,0.075307272,0.13708237,0.892548687,0.661726776,,,,,
26.54320398,0.088759294,0.032737982,0.277837236,0.271754973,0.930775498,,,,,
20.28490167,0.66841512,0.547832079,0.22642518,0.858950502,0.74869681,,,,,
26.68143544,0.45425001,0.242431186,0.280532253,0.179492254,0.157251201,,,,,
22.58319564,0.301421833,0.362379671,0.180366149,0.457951797,0.589486503,,,,,
25.99926886,0.836263889,0.02599171,0.446642141,0.329773402,0.710312676,,,,,
20.94498597,0.857879279,0.992550406,0.617972524,0.696935619,0.812136295,,,,,
27.44380409,0.590606851,0.057711025,0.538617076,0.598085592,0.200759434,,,,,
23.64009484,0.979353648,0.170588085,0.794031762,0.334790157,0.005088948,,,,,
23.78566521,0.716482552,0.716472919,0.641154484,0.834583287,0.868673876,,,,,
27.72853649,0.658114035,0.967664056,0.187526945,0.638389378,0.862814693,,,,,
26.42033456,0.059497377,0.47464927,0.63471413,0.496281606,0.509683087,,,,,
25.77730268,0.572731655,0.249612722,0.747826359,0.982851455,0.279744718,,,,,
21.04621241,0.66395018,0.436413464,0.300328785,0.027805783,0.03550566,,,,,
28.07995433,0.313417485,0.759596538,0.89810497,0.082372527,0.280929656,,,,,
25.44162803,0.067344165,0.816326502,0.531840785,0.450435516,0.225279255,,,,,
28.53521645,0.310199241,0.975495429,0.216811581,0.202973181,0.165736399,,,,,
23.3212194,0.063431578,0.111948911,0.645094605,0.646301813,0.538935533,,,,,
23.09421017,0.400902293,0.770655807,0.975131453,0.063172838,0.938679432,,,,,
27.64859881,0.053864462,0.902578257,0.832866411,0.465911107,0.16065358,,,,,
22.16299789,0.984829152,0.877984836,0.675096012,0.314086595,0.135040572,,,,,
29.04839502,0.571057446,0.138527183,0.44625355,0.760808613,0.561107827,,,,,
22.20940913,0.648149078,0.416630222,0.286662516,0.659478675,0.60524734,,,,,
27.20948155,0.122137164,0.648379545,0.883883968,0.898348587,0.215959731,,,,,
22.06271187,0.874245007,0.676411587,0.025212939,0.535741338,0.14942699,,,,,
26.99454331,0.354590905,0.052810635,0.0865171,0.194549335,0.594938712,,,,,
28.71941277,0.724184854,0.780084419,0.115044205,0.520697549,0.829486673,,,,,
27.04549476,0.96193066,0.07859155,0.9648324,0.936550979,0.657781618,,,,,
26.4228254,0.167417762,0.148366496,0.797589035,0.614256009,0.590181287,,,,,
23.93022323,0.069189961,0.535642618,0.422092951,0.709281542,0.031935392,,,,,
27.47990311,0.044088055,0.106686915,0.908945974,0.568072126,0.806052778,,,,,
21.67888663,0.996647927,0.61953408,0.045091515,0.665723148,0.505426104,,,,,
28.87526797,0.697821327,0.02048896,0.496710704,0.449372334,0.279869312,,,,,
25.83203016,0.379490511,0.907129519,0.64551139,0.939252897,0.484002031,,,,,
28.74911452,0.162815746,0.770131782,0.231839151,0.13347851,0.30334394,,,,,
26.8423611,0.293576634,0.07303339,0.935648147,0.321836374,0.616151785,,,,,
19.81525361,0.532030558,0.168946106,0.318609385,0.475944879,0.152491425,,,,,
25.75103609,0.585150028,0.020227449,0.464590106,0.669495055,0.373423459,,,,,
22.98645557,0.187847308,0.323556532,0.109657179,0.673692708,0.926560273,,,,,
23.80852298,0.868020258,0.760183289,0.089462362,0.250662268,0.171120404,,,,,
21.75983086,0.82539421,0.86596653,0.144367823,0.145515394,0.730911695,,,,,
23.28589707,0.756721441,0.677428575,0.837700819,0.854542047,0.844083937,,,,,
21.28306049,0.104899446,0.668997864,0.425973587,0.59731252,0.696132843,,,,,
20.22148916,0.323334383,0.98735223,0.982683217,0.813031044,0.020843649,,,,,
21.12707046,0.447835868,0.672280993,0.243116126,0.006442234,0.015831612,,,,,
23.57524865,0.038918056,0.915692105,0.595825024,0.453234454,0.429287194,,,,,
24.50368783,0.728293695,0.049580969,0.016460254,0.143597984,0.905041426,,,,,
28.10508891,0.016045085,0.448242808,0.028035758,0.470790486,0.30062069,,,,,
22.24215895,0.65152105,0.242284807,0.352400291,0.941650189,0.878085787,,,,,
23.94203917,0.288577341,0.826629699,0.137174863,0.421513927,0.953850449,,,,,
22.4363803,0.630623372,0.580576991,0.630455905,0.58916822,0.869902286,,,,,
20.5272891,0.663450491,0.927905423,0.194137764,0.158241775,0.757748576,,,,,
26.6009528,0.224000489,0.374323274,0.290090504,0.486794259,0.403202731,,,,,
22.82278611,0.883052634,0.742143955,0.647122641,0.217836504,0.874730563,,,,,
22.82774976,0.087252111,0.750479039,0.72356534,0.994493563,0.125610636,,,,,
24.13634645,0.094209278,0.973709261,0.06325659,0.362425548,0.858108825,,,,,
21.07761016,0.23074673,0.675342681,0.543316542,0.154907442,0.119453744,,,,,
27.46371081,0.035924333,0.938225376,0.575548367,0.046726501,0.427659654,,,,,
28.65758705,0.651822868,0.203899186,0.152595387,0.255648429,0.974592251,,,,,
25.63483501,0.727819325,0.89313825,0.406448285,0.586207697,0.073715496,,,,,
25.20011347,0.886689694,0.530076108,0.436344201,0.087589289,0.450274512,,,,,
28.33440532,0.036838775,0.127401738,0.303289045,0.394953637,0.506477313,,,,,
26.83304774,0.52853191,0.354977389,0.590518267,0.110411801,0.174006922,,,,,
24.09215954,0.859514577,0.017918071,0.429273245,0.238458146,0.634160175,,,,,
22.88944053,0.913766106,0.852062103,0.784042382,0.36373075,0.443589985,,,,,
27.50042235,0.488154114,0.951255974,0.39256007,0.061532105,0.988250314,,,,,
25.15823779,0.583212252,0.398834495,0.31526659,0.462994558,0.88398702,,,,,
28.65429616,0.518253756,0.552750162,0.952830996,0.877384651,0.664481775,,,,,
20.71684788,0.685050965,0.902944194,0.762101923,0.702615553,0.273281753,,,,,
22.61910334,0.804829142,0.812528317,0.460511157,0.055513796,0.870091745,,,,,
20.74178575,0.223833542,0.904200682,0.521860408,0.527770125,0.69339194,,,,,
27.52048664,0.254339588,0.82447613,0.222268709,0.896644322,0.528683841,,,,,
25.71832822,0.909662858,0.323560912,0.062211087,0.885829959,0.41314407,,,,,
19.8937724,0.996596228,0.726934539,0.528227778,0.591892351,0.642137444,,,,,
28.15264455,0.486269752,0.948125381,0.451062008,0.821860491,0.199973326,,,,,
22.31586678,0.991378385,0.801549965,0.680733009,0.337101305,0.14193997,,,,,
27.10313946,0.020663762,0.735507275,0.116931348,0.217074523,0.613529589,,,,,
19.96319269,0.145378913,0.750483079,0.561853486,0.503915129,0.395904305,,,,,
25.30038309,0.338906958,0.055959228,0.413136103,0.754120406,0.724624633,,,,,
28.13401829,0.379086,0.745433457,0.098691204,0.599406151,0.726370465,,,,,
26.20236562,0.091541745,0.314509626,0.149656321,0.00780289,0.001300277,,,,,
26.47558154,0.098863559,0.191058252,0.313609319,0.056823191,0.91342735,,,,,
26.90682599,0.69601906,0.289297993,0.784421528,0.867751371,0.610215298,,,,,
28.14675722,0.630601585,0.760841019,0.874524091,0.685588174,0.547649637,,,,,
24.23499445,0.741735833,0.011503264,0.127993153,0.782895689,0.490509219,,,,,
21.00550815,0.694925507,0.900548687,0.144248815,0.222877909,0.125055329,,,,,
29.12667213,0.191812129,0.225999718,0.230601068,0.005019591,0.139792887,,,,,
21.12265212,0.933395023,0.077191619,0.359494146,0.092831363,0.971174118,,,,,
29.0660354,0.091538713,0.681438667,0.991196652,0.596447736,0.89334523,,,,,
28.1353979,0.132244242,0.033869182,0.74654327,0.366863829,0.199417082,,,,,
21.20988448,0.890813667,0.226831751,0.043751091,0.631470294,0.987258376,,,,,
22.55668663,0.533946909,0.133414036,0.882710432,0.622739458,0.643067422,,,,,
27.1825697,0.139553657,0.856777465,0.857109337,0.580361171,0.120241941,,,,,
27.82270574,0.434598508,0.889343816,0.488903089,0.938294475,0.933839838,,,,,
22.77408182,0.915741651,0.412856817,0.271365159,0.515370384,0.684385607,,,,,
27.27841104,0.017200907,0.494491342,0.557359636,0.841958527,0.845012865,,,,,
27.46739241,0.039107217,0.515157876,0.525312762,0.180457432,0.492776362,,,,,
30.14989014,0.410541482,0.918084269,0.603799184,0.533520297,0.52477909,,,,,
28.40118016,0.411897766,0.214404603,0.267823343,0.34921676,0.397147546,,,,,
26.46372885,0.059530952,0.705113316,0.586493215,0.977318504,0.432633541,,,,,
23.75928595,0.803519962,0.950476327,0.754392061,0.293367328,0.255838477,,,,,
27.23877971,0.989086707,0.951678109,0.591506231,0.014648362,0.870420042,,,,,
26.04949668,0.244694042,0.489485334,0.916818799,0.712473328,0.734367231,,,,,
24.72775173,0.953572581,0.072541376,0.853902265,0.148779725,0.502611605,,,,,
26.73569671,0.954637144,0.323956628,0.787475919,0.004977417,0.004802652,,,,,
25.78792135,0.017220519,0.673679642,0.274178971,0.994856008,0.128487167,,,,,
25.75843621,0.847714623,0.132084,0.69618044,0.578875906,0.575659841,,,,,
21.32006234,0.212724118,0.44891759,0.774280094,0.863151341,0.185363838,,,,,
23.28889217,0.31434531,0.640963618,0.278376054,0.940625711,0.423375186,,,,,
20.92198805,0.610470581,0.769918873,0.01745222,0.861447819,0.071097992,,,,,
24.76736317,0.223885978,0.542488383,0.172945733,0.847128673,0.590977852,,,,,
29.58474826,0.829460586,0.152380347,0.34615913,0.884994211,0.387912069,,,,,
21.9274131,0.165682993,0.940010938,0.444623888,0.845436961,0.258024108,,,,,
25.56141759,0.487115545,0.436438398,0.59324416,0.968793787,0.547250336,,,,,
28.1574476,0.54028462,0.441704778,0.232233856,0.423991423,0.236231017,,,,,
23.69831232,0.394851794,0.172944062,0.182347026,0.797967777,0.826741405,,,,,
25.09430418,0.801057812,0.61547767,0.258724397,0.641606542,0.094947452,,,,,
24.90938036,0.090600215,0.382547954,0.769946445,0.526500966,0.394208835,,,,,
20.35634885,0.636394747,0.785165169,0.101521313,0.902462665,0.564815175,,,,,
19.72748422,0.207064154,0.115951128,0.66767054,0.401026618,0.358079778,,,,,
29.70214525,0.402049533,0.75517388,0.374071313,0.935012229,0.203941048,,,,,
27.05629941,0.152835963,0.929909701,0.626428761,0.62477764,0.471416802,,,,,
25.17153486,0.181406541,0.168721488,0.491580858,0.478113857,0.892203094,,,,,
26.96109865,0.878479107,0.943694523,0.873138228,0.915880963,0.084071324,,,,,
23.37358166,0.129275984,0.431048533,0.639312983,0.666775301,0.565474411,,,,,
24.10349485,0.578908741,0.995687362,0.982078612,0.191990542,0.803263313,,,,,
25.28698655,0.752712192,0.188062005,0.053425296,0.209329826,0.110853762,,,,,
28.46507255,0.799784391,0.650271736,0.652566343,0.241719027,0.931547,,,,,
25.58314841,0.6215925,0.50654733,0.094434629,0.502425977,0.881985559,,,,,
27.70297574,0.939956194,0.135033735,0.662443112,0.022010989,0.155186904,,,,,
20.53505939,0.175188208,0.750148617,0.511983225,0.104097686,0.089059092,,,,,
27.46460019,0.793377881,0.183366528,0.288872782,0.008517487,0.264858072,,,,,
27.96679998,0.810332256,0.163053295,0.947324257,0.804026853,0.331476935,,,,,
28.29651475,0.899509466,0.115410816,0.011813595,0.161298061,0.225371109,,,,,
21.17128085,0.969090674,0.457019482,0.370744091,0.890720997,0.703177265,,,,,
24.74970254,0.077498715,0.850380765,0.479078231,0.853724796,0.98143886,,,,,
22.1759638,0.510475303,0.901978265,0.47704838,0.736575482,0.064642797,,,,,
26.26090091,0.968046086,0.686078962,0.90654208,0.54736753,0.621282222,,,,,
20.21529708,0.211801187,0.860045128,0.555048485,0.772751554,0.461773112,,,,,
26.23531808,0.507006427,0.650110413,0.059713966,0.475016446,0.717808469,,,,,
20.8956008,0.93888173,0.207532548,0.780477333,0.408848576,0.301614575,,,,,
22.128383,0.179126114,0.37675802,0.761700485,0.020083731,0.934662136,,,,,
24.48567801,0.213458372,0.55886977,0.597949729,0.801475511,0.10786843,,,,,
22.44912747,0.81165875,0.527358685,0.874680542,0.545264851,0.562793423,,,,,
20.45282074,0.717777554,0.706880896,0.829650162,0.420893127,0.375957412,,,,,
22.00072426,0.749879002,0.01647793,0.835777754,0.492968896,0.532324219,,,,,
23.93558793,0.031823735,0.470522278,0.866471757,0.335059156,0.157238956,,,,,
24.82824828,0.407858341,0.793837274,0.18700245,0.177318904,0.490781806,,,,,
29.50549555,0.905511597,0.822916802,0.886207098,0.154312304,0.409654323,,,,,
23.06075102,0.249150969,0.303455633,0.780411856,0.072050752,0.919532858,,,,,
20.90815876,0.875364136,0.37593688,0.93738144,0.944884957,0.431208444,,,,,
26.36025012,0.448233777,0.217266535,0.041255147,0.331102697,0.156246736,,,,,
26.05480391,0.125465038,0.265380925,0.183147782,0.646847722,0.937257976,,,,,
22.76362648,0.928520759,0.243027588,0.230064342,0.409645911,0.809638313,,,,,
29.75202372,0.59105344,0.496279237,0.926133855,0.766291463,0.712885333,,,,,
22.50637418,0.039574858,0.626647928,0.212587603,0.608591758,0.409704294,,,,,
20.12674938,0.342967865,0.138883121,0.519889241,0.237624454,0.805825377,,,,,
24.09186853,0.874530553,0.917043806,0.02045936,0.140098937,0.980321885,,,,,
24.53441741,0.132265385,0.354446437,0.787062606,0.322745474,0.600969616,,,,,
27.2775071,0.905396851,0.23758363,0.533429759,0.058585764,0.861118857,,,,,
24.84092784,0.016435989,0.004473431,0.507332835,0.244800642,0.312571519,,,,,
24.82735686,0.114596408,0.477668156,0.53344618,0.765075262,0.066105651,,,,,
24.36761439,0.715015318,0.087816414,0.035204023,0.224282961,0.490729944,,,,,
20.67089997,0.946702211,0.79341007,0.368131866,0.452997208,0.422571878,,,,,
24.4428015,0.618916395,0.659249755,0.526543277,0.637936751,0.636266772,,,,,
24.65283944,0.324073617,0.814920605,0.985608006,0.179344087,0.43787368,,,,,
23.31749634,0.397267092,0.036832271,0.509235617,0.012895142,0.79588557,,,,,
